,mkt_rf_mean,mkt_rf_std,mkt_rf_sharpe,mkt_rf_count,smb_mean,smb_std,smb_sharpe,smb_count,hml_mean,hml_std,hml_sharpe,hml_count,mom_mean,mom_std,mom_sharpe,mom_count
0,-9.139456820262556e-05,0.011902243215772653,-0.007678768325076009,3277,2.8379615501982127e-06,0.006315188090043264,0.0004493867023014887,3277,0.00020631675312786043,0.007794029273801971,0.02647112884491618,3277,0.00018339945071711925,0.01062559826556872,0.017260152899946198,3277
1,0.0008859024728449257,0.005890663527481412,0.1503909481015117,4327,5.350127108851428e-05,0.005208546899863466,0.010271822855222174,4327,7.293737000231077e-05,0.005004379057097563,0.01457470930361796,4327,0.0003354980355904774,0.006170062680905257,0.05437514218919632,4327
2,-0.0005618155619596554,0.027294648956050747,-0.0205833591362277,694,-0.0002845821325648405,0.01018512234650631,-0.027940963582284085,694,-0.0004910662824207488,0.013685329070279383,-0.03588267990480434,694,-0.00044337175792507466,0.018973888205544166,-0.02336746971005772,694
