date,adj_close,close,high,low,open,volume,return,volatility,regime,mkt_rf,smb,hml,rf,mom,QMJ
2003-09-02,67.84224700927734,102.8000030517578,102.87999725341795,101.0500030517578,101.63999938964844,49419100,0.0134069457572925,0.0062888197973768,1,0.0139999999999999,0.0054,-0.0005,0.0,0.0008,0.001113579574631
2003-09-03,68.21177673339844,103.36000061035156,103.6999969482422,102.77999877929688,103.02999877929688,44912400,0.0054474469063179,0.0063540567713053,1,0.0043,0.0028,0.0028,0.0,-0.0011,0.0004088378062148
2003-09-04,68.24479675292969,103.41000366210938,103.5500030517578,102.76000213623048,103.0999984741211,28381000,0.0004837756526947,0.0059864525604308,1,0.0022,0.0046,-0.0017,0.0,0.0009,-0.0040758022381092
2003-09-05,67.86199951171875,102.83000183105467,103.5500030517578,102.4000015258789,102.94000244140624,31637300,-0.0056087594092912,0.0065621184431253,1,-0.0060999999999999,-0.0008,0.0025,0.0,0.0002,-0.005608824388928
2003-09-08,68.42301177978516,103.68000030517578,103.87999725341795,102.93000030517578,103.04000091552734,32632800,0.0082660552269329,0.0052696059340494,1,0.0107,0.0066,-0.0015,0.0,0.0012,-0.0054579998937368
2003-09-09,67.97423553466797,103.0,103.45999908447266,102.68000030517578,103.37000274658205,35053200,-0.0065586448994429,0.0062073368451633,1,-0.0079,0.0031,-0.0027,0.0,0.0012,-0.0019855891514121
2003-09-10,67.28787231445312,101.95999908447266,102.8000030517578,101.5500030517578,102.52999877929688,45904900,-0.0100970962672557,0.0074822469963905,1,-0.0137,-0.0054,-0.0065,0.0,-0.0085,0.0106312278960931
2003-09-11,67.48585510253906,102.26000213623048,102.76000213623048,101.83999633789062,102.0999984741211,38396300,0.0029423602829701,0.0074677491062833,1,0.0062,0.006,0.001,0.0,0.0029,-0.0006438280001309
2003-09-12,67.61125946044922,102.4499969482422,102.63999938964844,101.3499984741211,101.91000366210938,42524800,0.0018579582245521,0.0073298442635445,1,0.0023,0.0016,0.0013,0.0,0.0038,-0.0018391834500571
2003-09-15,67.37364959716797,102.08999633789062,102.62999725341795,101.9499969482422,102.5199966430664,21312800,-0.0035139152862391,0.0072608116848272,1,-0.0034999999999999,0.0024,-0.0011,0.0,-0.0002,0.0029321150317912
2003-09-16,68.35698699951172,103.58000183105467,103.63999938964844,102.16999816894533,102.2300033569336,37892600,0.0145950195573769,0.0074983498993991,1,0.0139999999999999,0.0008,0.0011,0.0,0.0085,-0.0043893405814383
2003-09-17,68.22502136230469,103.37999725341795,103.79000091552734,103.0500030517578,103.4800033569336,31885800,-0.001930918846313,0.0073497407944948,1,-0.0026,0.0019,0.0017,0.0,0.0022,-0.0025635135553171
2003-09-18,69.0301284790039,104.5999984741211,104.6999969482422,103.16999816894533,103.4000015258789,30243600,0.0118011341953561,0.0082422096432526,1,0.0125,-0.0055,0.0028,0.0,0.0045,-0.0045241613814142
2003-09-19,68.67903137207031,103.66999816894533,104.5999984741211,103.4000015258789,104.2699966430664,34331600,-0.0088910164315715,0.0085999757628563,0,-0.0023,0.0048,0.0001,0.0,0.0007,-0.0039838913199346
2003-09-22,67.9370346069336,102.5500030517578,102.95999908447266,102.02999877929688,102.8499984741211,36677400,-0.0108034642323647,0.008881729662057,0,-0.013,0.0019,0.0014,0.0,-0.0042,0.0037686334964626
2003-09-23,68.1954345703125,102.94000244140624,103.29000091552734,102.36000061035156,102.58999633789062,32489200,0.0038030168507319,0.0087726886465791,0,0.0065,0.0052,0.0004,0.0,0.0058,-0.003935352827144
2003-09-24,66.98308563232422,101.11000061035156,103.22000122070312,101.06999969482422,103.12000274658205,41694700,-0.0177773633927813,0.0100025625377155,0,-0.0187999999999999,-0.0021,0.0005,0.0,-0.0113,0.0066160019051681
2003-09-25,66.4332046508789,100.27999877929688,101.87999725341795,100.1999969482422,101.41000366210938,52673100,-0.0082088994762572,0.0101603667729507,0,-0.0081,-0.016,-0.0026,0.0,-0.0062,0.0067100249388536
2003-09-26,66.21460723876953,99.9499969482422,100.66000366210938,99.8499984741211,100.44000244140624,42914700,-0.0032908040992397,0.0100785145618846,0,-0.0084,-0.0126,0.0004,0.0,-0.0086,0.006643777950629
2003-09-29,66.8638687133789,100.93000030517578,100.98999786376952,99.79000091552734,100.3000030517578,36771600,0.0098049363367269,0.0107741830599092,0,0.0098999999999999,0.0046999999999999,0.001,0.0,0.0067,-0.0013601200421835
2003-09-30,66.21460723876953,99.9499969482422,100.76000213623048,99.25,100.4800033569336,70764500,-0.0097097330225939,0.0095100123772967,0,-0.0096,-0.0002,0.0011,0.0,-0.0077,0.0004508577902613
2003-10-01,67.62567901611328,102.08000183105467,102.18000030517578,100.1999969482422,100.23999786376952,65797600,0.0213107048308911,0.0123558303882737,0,0.0216,0.0038,0.0015,0.0,0.0024,0.0026025364033583
2003-10-02,67.87078857421875,102.4499969482422,102.55999755859376,101.62999725341795,101.93000030517578,44591500,0.0036245602522606,0.0116505752594894,0,0.0031,0.0013,0.0009,0.0,0.0044,-0.0051864987898496
2003-10-03,68.49356079101562,103.38999938964844,104.27999877929688,103.08000183105467,103.66999816894533,48806900,0.0091752315217845,0.0118644321367153,0,0.0102,0.0068,0.0002,0.0,0.0153,-0.0019882122278554
2003-10-06,68.80487060546875,103.86000061035156,103.98999786376952,103.1999969482422,103.4800033569336,20226500,0.0045459060206762,0.0113217247611826,0,0.0049,0.0037,0.0038,0.0,0.0060999999999999,-0.004291559576024
2003-10-07,69.06988525390625,104.26000213623048,104.30999755859376,102.91000366210938,103.26000213623048,42602900,0.0038513530091299,0.0113229092065553,0,0.0051,0.0031,0.0017,0.0,0.0037,-0.0024583511658667
2003-10-08,68.89763641357422,104.0,104.38999938964844,103.41000366210938,104.33000183105467,30920800,-0.0024937860243926,0.0093092936938208,0,-0.0048,-0.0029,0.0019,0.0,0.0007,0.0001228025908714
2003-10-09,69.08309936523438,104.27999877929688,105.22000122070312,103.83000183105467,104.87999725341795,40066500,0.0026922959547777,0.0084693557350687,1,0.0055,0.0028,0.004,0.0,0.0053,-0.0031506229082045
2003-10-10,69.27525329589844,104.56999969482422,104.5999984741211,103.91000366210938,104.2699966430664,22682800,0.0027809831120262,0.0081021782032583,1,-0.0008,-0.0043,0.0045,0.0,0.0024,-0.0021118901123462
2003-10-13,69.49385833740234,104.9000015258789,105.29000091552734,104.51000213623048,104.70999908447266,23825600,0.0031557983362127,0.007893918970611,1,0.0081,0.0079,0.0015,0.0,0.0060999999999999,-0.0031189920632092
2003-10-14,69.7389907836914,105.2699966430664,105.43000030517578,104.36000061035156,104.8000030517578,38484400,0.0035271221335131,0.006310440419168,1,0.0044,0.0046999999999999,0.0017,0.0,0.0034,-0.0016465873464293
2003-10-15,69.5534896850586,104.98999786376952,105.88999938964844,104.63999938964844,105.86000061035156,39021700,-0.0026598156001302,0.0033989220399641,1,-0.0034999999999999,-0.0031,-0.001,0.0,-0.0007,0.0021410500334992
2003-10-16,69.83172607421875,105.41000366210938,105.7300033569336,104.6500015258789,104.68000030517578,32772200,0.0040004362976064,0.0034108658087009,1,0.0036,0.0011,0.0004,0.0,-0.0002,0.0008152249744252
2003-10-17,69.06988525390625,104.26000213623048,105.62999725341795,103.9800033569336,105.47000122070312,32790300,-0.0109097949523387,0.0048761552241487,1,-0.0111,-0.005,-0.0001,0.0,-0.0095,0.0070688581921447
2003-10-20,69.58661651611328,105.04000091552734,105.04000091552734,103.94000244140624,104.4499969482422,27657000,0.0074812848965577,0.0052009631512566,1,0.0040999999999999,-0.0012,-0.0017,0.0,0.0017,0.005792962597464
2003-10-21,69.4673843383789,104.86000061035156,105.27999877929688,104.31999969482422,104.81999969482422,26729100,-0.0017136357921448,0.0051765910338888,1,0.0025,0.0065,-0.0019,0.0,0.0089,-0.004767618230364
2003-10-22,68.59288787841797,103.54000091552734,104.19000244140624,103.19000244140624,104.02999877929688,33914500,-0.0125882098716477,0.0066253773946554,1,-0.0151,-0.0068,-0.0004,0.0,-0.0058,0.0039205693377853
2003-10-23,68.467041015625,103.3499984741211,103.9499969482422,102.83999633789062,102.88999938964844,45830500,-0.0018350631613501,0.0065429910314701,1,0.0022,-0.0068,-0.0029,0.0,-0.009,0.0071076839581382
2003-10-24,68.61941528320312,103.58000183105467,103.58000183105467,102.18000030517578,102.83000183105467,51723600,0.0022254800225389,0.0065107712448987,1,-0.0045,-0.0032,-0.0003,0.0,-0.0037,0.0011092055891854
2003-10-27,68.65251159667969,103.62999725341795,104.18000030517578,103.2699966430664,103.73999786376952,32460200,0.0004826744688113,0.0063778249096925,1,0.004,0.0113999999999999,0.0040999999999999,0.0,0.0070999999999999,-0.002839273742427
2003-10-28,69.58661651611328,105.04000091552734,105.1500015258789,103.81999969482422,103.9800033569336,34956200,0.0136061343190172,0.0078371339282545,1,0.0159,0.0048,-0.0015,0.0,0.0109,-0.0042029062000996
2003-10-29,69.67937469482422,105.18000030517578,105.43000030517578,103.87000274658205,104.7699966430664,30955400,0.001332819767976,0.0077989976787073,1,0.0028,0.0081,0.0023,0.0,0.0058,-0.0041253675974971
2003-10-30,69.82511901855469,105.4000015258789,105.97000122070312,104.8000030517578,105.79000091552734,39123100,0.0020916640051797,0.0077188180628542,1,-0.0011,-0.0016,0.0032,0.0,0.0003,-0.0051208520507681
2003-10-31,69.75885772705078,105.3000030517578,105.73999786376952,105.22000122070312,105.4000015258789,25761600,-0.0009487521126511,0.0067316027568078,1,0.0028,-0.0059,-0.0011,0.0,-0.0054,0.001614026686795
2003-11-03,70.21598815917969,105.98999786376952,106.61000061035156,105.70999908447266,105.75,37589300,0.0065526570941556,0.006638222267777,1,0.0093,0.0067,0.0046999999999999,0.0,0.0086,-0.000535361949823
2003-11-04,70.06360626220703,105.76000213623048,106.2699966430664,105.58000183105467,105.98999786376952,31421600,-0.0021699757729465,0.0066598762798231,1,-0.0045,0.0075,0.0039,0.0,0.0056,-0.0044266801969876
2003-11-05,70.11661529541016,105.83999633789062,105.97000122070312,104.9000015258789,105.48999786376952,33558800,0.0007563748113119,0.0047156400650601,1,-0.0004,0.002,-0.0005,0.0,0.0034,-0.0003583929161086
2003-11-06,70.48757934570312,106.4000015258789,106.44000244140624,105.0999984741211,105.5999984741211,28392300,0.005291054491352,0.0045728193189203,1,0.0058,0.0009,0.0018,0.0,0.0013,-0.0007479459281023
2003-11-07,69.96424865722656,105.61000061035156,106.72000122070312,105.56999969482422,106.63999938964844,31723200,-0.0074248205281763,0.0056318051834946,1,-0.0033,0.0033,0.0032,0.0,-0.002,-0.0002875736951363
2003-11-10,69.67937469482422,105.18000030517578,105.83999633789062,105.01000213623048,105.73999786376952,25530800,-0.0040715869964083,0.0059399869802155,1,-0.0074,-0.0098,-0.0007,0.0,-0.0097,0.0055082766388348
2003-11-11,69.6594467163086,105.1500015258789,105.33000183105467,104.8000030517578,105.08999633789062,26558600,-0.0002852137213332,0.0041489732045355,1,-0.0021,-0.0056999999999999,-0.0016,0.0,-0.0056999999999999,0.0061676902703645
2003-11-12,70.44122314453125,106.33000183105467,106.47000122070312,105.16000366210938,105.2300033569336,28000000,0.0112220664579387,0.005447536803954,1,0.0133,0.0104,-0.0026,0.0,0.0096,-0.0035653527267451
2003-11-13,70.46111297607422,106.36000061035156,106.54000091552734,105.77999877929688,106.01000213623048,29714800,0.000282129020787,0.0054410360828363,1,0.0003,0.0022,-0.0029,0.0,-0.002,0.0020807724976364
2003-11-14,69.86486053466797,105.45999908447266,106.9499969482422,105.29000091552734,106.4000015258789,49158500,-0.0084618420525969,0.0061943688235654,1,-0.0083,-0.0060999999999999,-0.0012,0.0,-0.0123,0.0058195741785444
2003-11-17,69.51375579833984,104.93000030517578,105.13999938964844,104.04000091552734,104.91000366210938,44382100,-0.0050255905926221,0.0059456885342768,1,-0.0072,-0.0064,-0.0019,0.0,-0.0072,0.0036442452664982
2003-11-18,68.79164123535156,103.83999633789062,105.4499969482422,103.6999969482422,105.23999786376952,41155000,-0.0103879154113696,0.0066529578097671,1,-0.0087,0.001,0.0007,0.0,-0.0033,0.0026197888372676
2003-11-19,69.37464904785156,104.72000122070312,105.01000213623048,103.91999816894533,104.02999877929688,29827000,0.0084746235925221,0.0073906468291457,1,0.0076,0.0008,-0.0006,0.0,0.0012,0.0008039807243071
2003-11-20,68.75189971923828,103.77999877929688,105.23999786376952,103.75,104.0,53578700,-0.0089763410088693,0.0074100469875219,1,-0.0077,0.0013,0.0003,0.0,0.0004,0.0013476963645773
2003-11-21,69.03678131103516,104.20999908447266,104.33000183105467,103.62000274658205,104.23999786376952,30016000,0.0041433832167432,0.0074526515312109,1,0.0021,0.0013,0.0064,0.0,0.0034,-0.0004740857215585
2003-11-24,69.95099639892578,105.58999633789062,105.77999877929688,104.68000030517578,104.69000244140624,28906400,0.0132424648838096,0.0086538423194668,1,0.0171,0.0073,-0.0001,0.0,0.0083,-0.0009911669236019
2003-11-25,70.21598815917969,105.98999786376952,106.41999816894533,105.4499969482422,105.7300033569336,37580000,0.0037882521048573,0.008712486225224,1,0.0031,0.0026,0.0052,0.0,0.0031,-0.0051104598523345
2003-11-26,70.46771240234375,106.37000274658205,106.4499969482422,105.38999938964844,106.41999816894533,33053600,0.0035852900318098,0.0080064777070885,1,0.004,-0.001,0.0045,0.0,0.0016,-0.0040625181580593
2003-11-28,70.52071380615234,106.4499969482422,106.66000366210938,106.1999969482422,106.27999877929688,10507500,0.0007520372247309,0.008009262712919,1,0.001,0.0027,-0.0017,0.0,0.0059,-0.0035046930530128
2003-12-01,71.28255462646484,107.5999984741211,107.68000030517578,106.8000030517578,106.8499984741211,38699000,0.01080320863173,0.0080343444911971,1,0.0111,0.0039,-0.0007,0.0,0.0013,-0.0018094971184631
2003-12-02,71.10367584228516,107.33000183105467,107.7699966430664,107.06999969482422,107.37999725341795,35352000,-0.0025092625176138,0.0078251485363529,1,-0.0027,0.0012,0.0013,0.0,0.0007,-0.0014002312093728
2003-12-03,70.99109649658203,107.16000366210938,108.08000183105467,107.06999969482422,107.6500015258789,39078600,-0.0015838830340549,0.006646596138926,1,-0.0034,-0.0113999999999999,0.0026,0.0,-0.0103,0.0011170931993909
2003-12-04,71.28255462646484,107.5999984741211,107.72000122070312,106.94000244140624,107.16999816894533,36089500,0.0041059611513181,0.0063982715477964,1,0.0026,-0.0034,-0.0032,0.0,-0.0116,0.0012110434332965
2003-12-05,70.78569030761719,106.8499984741211,107.8000030517578,106.62000274658205,107.12000274658205,28824400,-0.0069702603218938,0.006009941738366,1,-0.0079,-0.0005,-0.0016,0.0,-0.009,0.0021413058435481
2003-12-08,71.2626953125,107.56999969482422,107.63999938964844,106.68000030517578,106.73999786376952,32482900,0.0067384298641568,0.0061228472581611,1,0.0065,-0.0015,0.0022,0.0,-0.0038,0.002505604264527
2003-12-09,70.71282958984375,106.73999786376952,107.93000030517578,106.54000091552734,107.9000015258789,43596100,-0.0077159229655983,0.0058839139960816,1,-0.0095,-0.0058,-0.0001,0.0,-0.0153,0.0012644148315439
2003-12-10,70.70619201660156,106.7300033569336,106.9800033569336,105.95999908447266,106.7699966430664,36915400,-9.363412999763288e-05,0.0058144492393618,1,-0.0029,-0.0093999999999999,-0.0021,0.0,-0.01,0.0027674907302291
2003-12-11,71.50117492675781,107.93000030517578,108.0999984741211,106.66999816894533,106.68000030517578,45304000,0.0112432953293282,0.0066755821123895,1,0.0134,0.0123,0.0019,0.0,0.0097,-0.0053709819681916
2003-12-12,71.64030456542969,108.13999938964844,108.1999969482422,107.38999938964844,107.97000122070312,34142200,0.0019456970617888,0.0066718496496525,1,0.0031,0.0053,0.0028,0.0,-0.0013,-0.0043529158746352
2003-12-15,71.28255462646484,107.5999984741211,109.2300033569336,107.4800033569336,109.16999816894533,38693400,-0.004993535403876,0.0060948907479182,1,-0.0073,-0.0133,0.0004,0.0,-0.0072,0.0007627264900503
2003-12-16,71.65355682373047,108.16000366210938,108.5,107.5199966430664,107.68000030517578,32894200,0.0052045092558525,0.0062263960252025,1,0.005,-0.0028,0.001,0.0,-0.0067,-0.0001075819562823
2003-12-17,71.87881469726562,108.5,108.5,107.8000030517578,108.05999755859376,23198800,0.0031434571595685,0.0062057233524704,1,0.0015,-0.0001,-0.0023,0.0,-0.0005,0.0023515911765226
2003-12-18,72.68697357177734,109.72000122070312,109.7300033569336,108.38999938964844,108.5500030517578,29353100,0.0112442508820564,0.0069368409135418,1,0.0124,0.0026,0.0027,0.0,0.0058,-0.0069224594192688
2003-12-19,72.48466491699219,108.9000015258789,109.37000274658205,108.58000183105467,109.3000030517578,41465100,-0.0074735662203901,0.0070103881067709,1,-0.0004,-0.0013,0.0039,0.0,-0.0014,-0.0025500581627766
2003-12-22,72.99052429199219,109.66000366210938,109.66000366210938,108.77999877929688,108.79000091552734,27611300,0.0069788992248072,0.0070291236850132,1,0.0036,0.0002,0.0021,0.0,-0.0037,-0.0037665041766294
2003-12-23,73.03710174560547,109.7300033569336,109.9499969482422,109.37999725341795,109.4800033569336,24741200,0.0006383338727573,0.0062005009725921,1,0.0037,0.0060999999999999,0.001,0.0,0.0036,-0.0005409972657385
2003-12-24,72.96390533447266,109.62000274658205,109.87999725341795,109.43000030517578,109.5199966430664,8055800,-0.0010024661167077,0.0062537939056076,1,-0.0018,-0.0022,0.0006,0.0,-0.0007,-0.00138959245246
2003-12-26,73.01712799072266,109.6999969482422,110.08000183105467,109.62999725341795,109.70999908447266,8308400,0.0007297409200497,0.0054942437740096,1,0.0019,0.0032,0.0006,0.0,0.0005,-0.0007927946799336
2003-12-29,73.98894500732422,111.16000366210938,111.2699966430664,109.77999877929688,110.0999984741211,22483700,0.0133090861848976,0.0066232509089433,1,0.0129,0.0033,0.0,0.0,0.004,-0.0018269790235839
2003-12-30,74.00227355957031,111.18000030517578,111.2699966430664,110.8499984741211,111.08999633789062,19559500,0.0001798906297916,0.0061326574309811,1,0.0005,0.0024,0.0018,0.0,-0.0023,-0.001435763959378
2003-12-31,74.06880187988281,111.27999877929688,111.5199966430664,110.83999633789062,111.22000122070312,31501800,0.0008994286188757,0.0061348402873229,1,0.0001,-0.0138,0.0001,0.0,-0.0016,-0.0015008954825909
2004-01-02,74.03553009033203,111.2300033569336,112.19000244140624,110.7300033569336,111.73999786376952,38072300,-0.000449275906827,0.0062212930547611,1,-0.0017,0.0081,0.0042,0.0,0.0002,-0.0073602064307735
2004-01-05,74.84088897705078,112.44000244140624,112.5199966430664,111.58999633789062,111.69000244140624,27959800,0.0108783515953856,0.0061650072044698,1,0.012,0.004,0.0001,0.0,0.0055,-0.0080676881135131
2004-01-06,74.91413879394531,112.5500030517578,112.7300033569336,112.0,112.16000366210938,20472800,0.0009783049445315,0.0051455765967476,1,0.002,0.0009,0.0027,0.0,0.0070999999999999,-0.003409893738119
2004-01-07,75.16706848144531,112.93000030517578,113.05999755859376,111.88999938964844,112.38999938964844,30170400,0.0033762527153662,0.0049840559265922,1,0.0034,0.0059,-0.0008,0.0,0.0046,-0.0050777509734606
2004-01-08,75.46659851074219,113.37999725341795,113.41000366210938,112.7699966430664,113.25,36438400,0.0039847422919163,0.0049232912541249,1,0.0045,0.003,0.0072,0.0,0.0031,-0.0106079614348048
2004-01-09,74.80764770507812,112.38999938964844,113.5,112.2699966430664,112.83000183105467,54084300,-0.0087316800824818,0.0061304882498946,1,-0.0072,-0.0002,0.0029,0.0,0.0040999999999999,-0.0030852626621436
2004-01-12,75.36006927490234,113.22000122070312,113.25,112.36000061035156,112.5500030517578,31564100,0.0073850149974388,0.0062746417301659,1,0.0056999999999999,0.0091,0.0013,0.0,0.0038,-0.0072147354553334
2004-01-13,74.9207763671875,112.55999755859376,113.2300033569336,111.76000213623048,113.08999633789062,54239700,-0.0058293910527592,0.0057379970334693,1,-0.0051,0.0018,0.0009,0.0,-0.0002,0.001772567837519
2004-01-14,75.54644775390625,113.5,113.66000366210938,112.66999816894533,112.76000213623048,30112800,0.008351123505639,0.0061341023600355,1,0.008,-0.0007,0.0044,0.0,0.0018,0.0005363729881976
2004-01-15,75.73284149169922,113.77999877929688,114.05999755859376,112.58000183105467,113.56999969482422,38408700,0.0024669495973292,0.006120473242766,1,0.0015,0.0004,-0.0028,0.0,0.0011,9.610786389031278e-05
2004-01-16,76.03237915039062,114.2300033569336,114.30999755859376,113.62999725341795,114.04000091552734,31922700,0.0039550411536706,0.0060635700920567,1,0.0072,0.0009,0.0059,0.0,0.0101,-0.0123042148900226
2004-01-20,76.01236724853516,114.1999969482422,114.6500015258789,113.81999969482422,114.52999877929688,29863000,-0.0002626841268456,0.0053745167206708,1,0.0015,0.0113999999999999,0.0062,0.0,0.0019,-0.0081680370624842
2004-01-21,76.6114273071289,115.0999984741211,115.3000030517578,113.72000122070312,114.12999725341795,30725000,0.007880924255075,0.0057224534380486,1,0.0064,-0.0108,0.0031,0.0,-0.0074,0.0021494872095414
2004-01-22,76.41175842285156,114.8000030517578,115.37999725341795,114.58000183105467,115.13999938964844,29888500,-0.0026063894556066,0.005902414005538,1,-0.0032,-0.0056999999999999,-0.0006,0.0,-0.0017,0.0069450906417374
2004-01-23,76.16549682617188,114.43000030517578,115.37000274658205,113.9499969482422,115.0,44245300,-0.0032230203549314,0.0060256999995726,1,-0.0014,0.0089,-0.001,0.0,-0.005,0.0028352274135306
2004-01-26,77.12397766113281,115.87000274658205,115.93000030517578,114.37999725341795,114.38999938964844,30460600,0.0125841338597036,0.0059949031090211,1,0.0112,-0.0011,-0.0027,0.0,0.0046,-0.0018077910408278
2004-01-27,76.33187866210938,114.68000030517578,116.5,114.6500015258789,115.75,35322800,-0.0102701511452356,0.0070838279806254,1,-0.0096,-0.0003,0.0,0.0,-0.0037,0.0037496624508941
2004-01-28,75.45992279052734,113.37000274658205,115.27999877929688,112.94000244140624,114.9800033569336,52621300,-0.0114230690190765,0.0078852673923336,1,-0.0144,-0.0032,-0.004,0.0,-0.0072,0.0062529457841033
2004-01-29,75.53314971923828,113.4800033569336,113.8499984741211,112.55999755859376,113.55999755859376,60117100,0.0009702796832196,0.0074263131762479,1,0.0025,-0.0098999999999999,-0.0077,0.0,-0.0123,0.009150906003839
2004-01-30,75.53314971923828,113.4800033569336,113.72000122070312,113.08999633789062,113.5199966430664,30984400,0.0,0.0073763304139392,1,-0.0015,0.0021,0.0042,0.0,0.0056,-0.0060721023647628
2004-02-02,75.85930633544922,113.97000122070312,114.68000030517578,113.12000274658205,113.6999969482422,38832400,0.0043179225350242,0.0074001126497213,1,0.0027,-0.0034999999999999,-0.0016,0.0,-0.0054,0.0012646915332452
2004-02-03,75.73284149169922,113.77999877929688,114.13999938964844,113.44000244140624,113.73999786376952,25093500,-0.0016671267822337,0.00741467978854,1,0.0,-0.0014,-0.0003,0.0,0.0002,0.0050373987442231
2004-02-04,75.11381530761719,112.8499984741211,113.7300033569336,112.79000091552734,113.19000244140624,39332600,-0.0081736712528863,0.0071700604850407,1,-0.0097,-0.0152,-0.0062,0.0,-0.0151,0.0094877726013403
2004-02-05,75.33345794677734,113.18000030517578,113.54000091552734,112.77999877929688,113.16999816894533,37226800,0.0029242519762227,0.007325349733872,1,0.0023,0.0051,0.0023,0.0,0.0015,0.0010502735156432
2004-02-06,76.17874908447266,114.4499969482422,114.6999969482422,113.1999969482422,113.41999816894533,37216000,0.0112210341018026,0.0082861096296789,1,0.0139,0.0103,0.0042,0.0,0.0163,-0.0083570100691208
2004-02-09,76.19877624511719,114.4800033569336,114.87000274658205,114.29000091552734,114.66999816894533,24851300,0.00026217920045,0.0070368360995894,1,-0.001,0.0034,0.0028,0.0,0.0002,-0.0039498236783287
2004-02-10,76.44503021240234,114.8499984741211,115.13999938964844,114.26000213623048,114.27999877929688,27908100,0.0032319628436234,0.0063627473435245,1,0.0056,0.0053,0.002,0.0,-0.0019,-0.0012735081855857
2004-02-11,77.25704193115234,116.06999969482422,116.38999938964844,114.16999816894533,114.8499984741211,42965700,0.0106225619234816,0.005684057365214,1,0.0104,-0.004,0.0014,0.0,0.006,-0.0062811483977452
2004-02-12,76.97750854492188,115.6500015258789,116.2699966430664,115.58000183105467,115.97000122070312,27814700,-0.0036184903080002,0.0059868588774908,1,-0.0046,-0.0008,-0.0015,0.0,-0.0013,0.0006186961326763
2004-02-13,76.63136291503906,115.12999725341795,116.1999969482422,114.75,115.81999969482422,44739900,-0.0044963620025944,0.0063067204610189,1,-0.0056999999999999,-0.0070999999999999,-0.0014,0.0,-0.005,0.003050053599405
2004-02-17,77.3236312866211,116.16999816894533,116.43000030517578,115.7699966430664,115.8499984741211,23984300,0.0090332749095631,0.0067074829075986,1,0.0098,0.003,0.0059,0.0,0.0043,-0.0047886959475674
2004-02-18,76.98417663574219,115.66000366210938,116.5999984741211,115.3499984741211,116.1999969482422,28618000,-0.0043900707142499,0.006921761550466,1,-0.004,-0.0013,0.0008,0.0,-0.0009,0.0010406956312831
2004-02-19,76.69792175292969,115.2300033569336,116.38999938964844,115.05999755859376,116.33000183105467,51146200,-0.0037177960536123,0.0063369841045093,1,-0.0054,-0.01,-0.0015,0.0,-0.0081999999999999,0.0038243247925152
2004-02-20,76.46501159667969,114.87999725341795,115.55999755859376,114.31999969482422,115.4800033569336,46728800,-0.0030374563335858,0.0065291030267095,1,-0.003,-0.0011,-0.0029,0.0,-0.0074,0.0060242539295965
2004-02-23,76.27195739746094,114.58999633789062,115.26000213623048,114.16999816894533,115.22000122070312,36357000,-0.0025243812888297,0.0056447701951391,1,-0.0051,-0.0118,-0.0018,0.0,-0.0136,0.006059101486615
2004-02-24,76.13884735107422,114.38999938964844,114.98999786376952,113.02999877929688,114.2699966430664,43953000,-0.0017453264214483,0.0056754198282736,1,-0.0014,0.003,-0.0018,0.0,-0.0043,0.0042464403438924
2004-02-25,76.4583511352539,114.87000274658205,115.05999755859376,114.31999969482422,114.45999908447266,31213600,0.0041962003627482,0.0057454027467052,1,0.0054,0.0051,0.002,0.0,0.0096,-0.0046144168420198
2004-02-26,76.50494384765625,114.94000244140624,115.29000091552734,114.33999633789062,114.61000061035156,29683000,0.0006093818503567,0.004412585268299,1,0.0029,0.0045,0.0044,0.0,0.0067,-0.005360767475299
2004-02-27,76.55818176269531,115.0199966430664,115.73999786376952,114.62999725341795,115.19000244140624,39312000,0.0006959648508877,0.0043349986647016,1,0.0011,0.0018,0.003,0.0,0.0029,-0.0031411304470071
2004-03-01,77.31695556640625,116.16000366210938,116.33999633789062,115.25,115.43000030517578,33130800,0.0099113810842881,0.0051841925197122,1,0.0102,0.0049,0.0027,0.0,0.0055,-0.0012126720838201
2004-03-02,76.86438751220703,115.4800033569336,116.97000122070312,115.2300033569336,115.94000244140624,38556400,-0.0058539969330044,0.0047055370480885,1,-0.0059,-0.001,0.0013,0.0,-0.0021,-0.0010446849944252
2004-03-03,77.00415802001953,115.69000244140624,115.87000274658205,114.91999816894533,115.25,31346200,0.0018184887285079,0.0045549711309248,1,0.0014,-0.002,-0.0012,0.0,-0.0031,0.0017491242201006
2004-03-04,77.20381927490234,115.98999786376952,116.0999984741211,115.5199966430664,115.72000122070312,21060000,0.0025930972083367,0.0044121599522411,1,0.0043,0.0078,0.0026,0.0,0.0077,-0.0053824204080868
2004-03-05,77.46343994140625,116.37999725341795,116.9499969482422,115.27999877929688,115.41999816894533,55905600,0.0033623536238571,0.0042773185323842,1,0.0024,-0.001,-0.0022,0.0,-0.0014,0.0007008961834558
2004-03-08,76.51827239990234,114.95999908447266,116.62000274658205,114.91000366210938,116.33999633789062,39281600,-0.012201393731375,0.0059914625729521,1,-0.0084,-0.0036,0.0017,0.0,-0.0102,0.005244862896536
2004-03-09,76.21208190917969,114.5,115.20999908447266,114.23999786376952,115.0999984741211,39746100,-0.0040013838564373,0.0061197531981808,1,-0.0066,-0.0042,-0.0033,0.0,-0.0091,0.0077654626515635
