date,QMJ
1958-07-18,-0.00034415490918
1958-07-21,-0.000552225625339
1958-07-22,0.00191119777176
1958-07-23,0.000666315458038
1958-07-24,-0.000689423510487
1958-07-25,-0.00242648735591
1958-07-28,-0.00339268791898
1958-07-29,0.00293715848365
1958-07-30,0.000919177268868
1958-07-31,0.00205954142416
1958-08-01,-0.00456155911796
1958-08-04,-0.00559901786115
1958-08-05,0.00151705828188
1958-08-06,0.00755548487872
1958-08-07,-0.000613814189174
1958-08-08,0.00571117982841
1958-08-11,0.00334313495901
1958-08-12,-0.00165093410424
1958-08-13,-0.00515316843088
1958-08-14,-0.000929823278993
1958-08-15,0.00766815276338
1958-08-18,0.00137154218053
1958-08-19,0.00170207150123
1958-08-20,-2.0846263994e-05
1958-08-21,0.00434135860966
1958-08-22,0.00290149672397
1958-08-25,-0.000997540737254
1958-08-26,-0.00158650344789
1958-08-27,-0.00254318821746
1958-08-28,0.0033506423688
1958-08-29,-0.00116237001038
1958-09-02,0.000346824997976
1958-09-03,-0.000108820404519
1958-09-04,0.000693874000044
1958-09-05,0.000334888824083
1958-09-08,-0.00406039292
1958-09-09,0.00385440615783
1958-09-10,0.000329401764308
1958-09-11,0.00258608098254
1958-09-12,-0.000932875778263
1958-09-15,-0.00278242895152
1958-09-16,-1.58708671291e-05
1958-09-17,-0.00280839981788
1958-09-18,-0.000232834982706
1958-09-19,-0.000526677285916
1958-09-22,-0.000648739413881
1958-09-23,-0.000371329713504
1958-09-24,-0.000450112273135
1958-09-25,0.000113386480942
1958-09-26,-0.00294654901798
1958-09-29,-0.000908112181171
1958-09-30,0.00042562057728
1958-10-01,0.00275679068189
1958-10-02,0.000240996454174
1958-10-03,-0.00209872065583
1958-10-06,-0.000357057809738
1958-10-07,0.000119338609286
1958-10-08,0.000118178790633
1958-10-09,-0.00744195114991
1958-10-10,-0.000761167305278
1958-10-13,-0.000736431300001
1958-10-14,0.00681426785905
1958-10-15,-0.00079228839783
1958-10-16,-0.00394000597198
1958-10-17,-0.00102888073387
1958-10-20,0.000799502639165
1958-10-21,0.00132383076823
1958-10-22,-0.000905385613952
1958-10-23,-0.00360613057747
1958-10-24,-0.00342220861267
1958-10-27,-0.002588144879
1958-10-28,-0.0039614551996
1958-10-29,0.00386467195144
1958-10-30,0.00502835206956
1958-10-31,0.00250867569181
1958-11-03,0.00285053978057
1958-11-05,-0.0010286116268
1958-11-06,0.00692243149225
1958-11-07,-0.00117206656197
1958-11-10,-0.00404151857523
1958-11-11,-0.00161367419255
1958-11-12,0.00407247783433
1958-11-13,0.00252502403715
1958-11-14,0.00370343712484
1958-11-17,0.000703520695858
1958-11-18,0.000159702866497
1958-11-19,0.00321682180421
1958-11-20,-0.000676176114461
1958-11-21,-0.00283645933952
1958-11-24,0.00515359304915
1958-11-25,-0.00030267923267
1958-11-26,-0.0045973001303
1958-11-28,-0.00143705499583
1958-12-01,0.00157310178276
1958-12-02,0.000691357451557
1958-12-03,-0.00191663676433
1958-12-04,-0.000798796118205
1958-12-05,-0.00353421207818
1958-12-08,0.00289474125248
1958-12-09,-0.00228305039653
1958-12-10,-0.00115731691656
1958-12-11,-0.00145708932326
1958-12-12,-0.000450048510461
1958-12-15,-0.00274995954352
1958-12-16,-0.00432444763229
1958-12-17,-0.0017713355292
1958-12-18,0.00137288124015
1958-12-19,0.00490656207685
1958-12-22,0.000187744341126
1958-12-23,-0.00129998660465
1958-12-24,-0.00361404564876
1958-12-29,0.000210786876338
1958-12-30,-0.00165589052136
1958-12-31,0.00314739154863
1959-01-02,-1.0720234712e-05
1959-01-05,0.0005998723271
1959-01-06,0.00153157860259
1959-01-07,-0.000425052597507
1959-01-08,-0.00538559042955
1959-01-09,-2.02113946947e-05
1959-01-12,0.00023814660722
1959-01-13,-0.00380785089799
1959-01-14,-0.00118639860405
1959-01-15,0.00110452853349
1959-01-16,0.00235569860894
1959-01-19,-0.0028330194838
1959-01-20,0.00468073265694
1959-01-21,0.0037411525463
1959-01-22,0.00292385882342
1959-01-23,0.00205095390138
1959-01-26,0.000604062078688
1959-01-27,0.00025973235871
1959-01-28,0.00128741879313
1959-01-29,-0.000198684194394
1959-01-30,-0.00442386394782
1959-02-02,-0.000119792079444
1959-02-03,-0.0001481169243
1959-02-04,-0.00467852613554
1959-02-05,0.000598979587883
1959-02-06,-0.00106420412225
1959-02-09,-0.00313343903267
1959-02-10,0.00220710622322
1959-02-11,0.00135257482916
1959-02-12,-0.00265463199615
1959-02-13,-0.00177319747866
1959-02-16,-0.00174097516651
1959-02-17,-0.00145116797454
1959-02-18,-0.000184700643891
1959-02-19,0.00234564172051
1959-02-20,0.00135854874065
1959-02-24,0.00109666470697
1959-02-25,-0.00277856117754
1959-02-26,-0.00186429664249
1959-02-27,-0.000917770022729
1959-03-02,-0.000399443624477
1959-03-03,-0.000277884168228
1959-03-04,0.00028182389489
1959-03-05,0.000199459588061
1959-03-06,0.0015212254827
1959-03-09,-0.00392712727875
1959-03-10,-0.00133951380305
1959-03-11,-0.0029890878308
1959-03-12,-0.00299724418018
1959-03-13,-0.00434619977487
1959-03-16,-0.00163854668582
1959-03-17,-0.00461335559057
1959-03-18,-0.0022346644627
1959-03-19,0.00297488412149
1959-03-20,0.00466496475695
1959-03-23,0.00273438812965
1959-03-24,-0.00301313035646
1959-03-25,0.00224749931279
1959-03-26,0.000730076251304
1959-03-30,-0.000830068439073
1959-03-31,0.0025173068338
1959-04-01,-0.00122677601192
1959-04-02,-0.00235074674032
1959-04-03,0.00235043080311
1959-04-06,0.00685589034052
1959-04-07,-0.00230772153214
1959-04-08,-0.000458589454374
1959-04-09,-0.00111834369127
1959-04-10,-0.0035836287798
1959-04-13,0.00270906496726
1959-04-14,-0.00387253452661
1959-04-15,0.00187491479351
1959-04-16,0.00139661294768
1959-04-17,0.0044019568081
1959-04-20,0.00321115751169
1959-04-21,0.00920709557809
1959-04-22,0.00123466837338
1959-04-23,0.000812577194951
1959-04-24,0.00398155217192
1959-04-27,0.00596395230651
1959-04-28,-0.000974588983846
1959-04-29,-0.00170469956741
1959-04-30,-0.000828277779633
1959-05-01,0.00243753610866
1959-05-04,0.00210692660077
1959-05-05,-0.000341229879018
1959-05-06,0.00133380198834
1959-05-07,0.00221137874114
1959-05-08,-0.00683551211148
1959-05-11,-0.00199928935093
1959-05-12,0.00227517755829
1959-05-13,0.00550221046919
1959-05-14,0.00111282082952
1959-05-15,-0.00141859649954
1959-05-18,-0.00367967312659
1959-05-19,2.71469846614e-05
1959-05-20,-0.00226049839537
1959-05-21,-0.00117274885863
1959-05-22,-0.000749529299788
1959-05-25,0.0040344163986
1959-05-26,0.00122786421522
1959-05-27,0.00154980326305
1959-05-28,0.00322404142659
1959-05-29,-0.00295001548838
1959-06-01,0.00160419624665
1959-06-02,-0.0019930937914
1959-06-03,0.000628584620962
1959-06-04,0.0030382464632
1959-06-05,-0.00156995188999
1959-06-08,0.00479603101769
1959-06-09,-0.000373768643106
1959-06-10,-0.00767759937771
1959-06-11,0.00335924736461
1959-06-12,0.00064954467204
1959-06-15,0.000827021456619
1959-06-16,0.0029767066597
1959-06-17,-4.36054648024e-05
1959-06-18,-0.00163216641116
1959-06-19,0.00160008626742
1959-06-22,0.000971887295169
1959-06-23,-0.00220851276594
1959-06-24,-0.00219389216788
1959-06-25,0.00164424127385
1959-06-26,-0.000315639266657
1959-06-29,-0.000324435391056
1959-06-30,-0.00399923004911
1959-07-01,0.0017798105178
1959-07-02,0.00204726348612
1959-07-06,0.00350689069388
1959-07-07,0.00330736228408
1959-07-08,0.00610622371482
1959-07-09,0.00259466055021
1959-07-10,-0.00373685453917
1959-07-13,0.00207974735199
1959-07-14,-0.0024726975147
1959-07-15,3.62072893279e-05
1959-07-16,0.00435010695466
1959-07-17,0.00579789714313
1959-07-20,0.000852637614519
1959-07-21,-0.00178702332484
1959-07-22,-0.00364317336241
1959-07-23,-0.00125671208729
1959-07-24,-0.001702975854
1959-07-27,0.00481819022244
1959-07-28,-0.000336849795589
1959-07-29,-0.000302280274567
1959-07-30,0.000742958570744
1959-07-31,0.00306217874061
1959-08-03,-0.000261350520505
1959-08-04,0.00179381139077
1959-08-05,0.00318701089594
1959-08-06,0.000238460422024
1959-08-07,0.00143454726326
1959-08-10,0.000375260988658
1959-08-11,-0.000701731310725
1959-08-12,0.00269172932221
1959-08-13,0.00309288850175
1959-08-14,0.00137594532889
1959-08-17,-0.0013321700816
1959-08-18,0.00265778710484
1959-08-19,0.000492700022364
1959-08-20,-0.00341345375217
1959-08-21,0.0038426961266
1959-08-24,0.00216710136416
1959-08-25,0.000239915850557
1959-08-26,-0.00151967317254
1959-08-27,-0.00469044173803
1959-08-28,-0.00103107802916
1959-08-31,-0.00215301448335
1959-09-01,0.00212845703093
1959-09-02,0.000529246318796
1959-09-03,0.000876209595645
1959-09-04,-0.00290675963855
1959-09-08,0.00367097750647
1959-09-09,-0.000715538547408
1959-09-10,-0.00145869256367
1959-09-11,-0.00161256431905
1959-09-14,0.00509553046549
1959-09-15,-0.00205073636658
1959-09-16,0.00098936217418
1959-09-17,0.000350264567694
1959-09-18,-0.00106120500189
1959-09-21,-0.0013091262221
1959-09-22,0.00313782986687
1959-09-23,-0.00205819884999
1959-09-24,-0.00204747672253
1959-09-25,0.00176385151845
1959-09-28,0.00309380083426
1959-09-29,0.000179507427191
1959-09-30,0.00335505238919
1959-10-01,-0.00320182912379
1959-10-02,0.0024740820598
1959-10-05,0.00050491260881
1959-10-06,-0.00057817158617
1959-10-07,-0.00477236724803
1959-10-08,0.000572406072396
1959-10-09,-0.00274619865517
1959-10-12,-0.00147470423683
1959-10-13,-0.000959809064987
1959-10-14,0.00566195815154
1959-10-15,0.000711935061455
1959-10-16,-0.00358970447109
1959-10-19,0.0032845203337
1959-10-20,0.00474546097089
1959-10-21,-0.00243614983037
1959-10-22,0.00344321845646
1959-10-23,-0.00640412790451
1959-10-26,-0.000320952625742
1959-10-27,0.000795795664134
1959-10-28,0.00622779387177
1959-10-29,0.00322130391158
1959-10-30,-0.00224711395791
1959-11-02,0.00678171571114
1959-11-04,0.00253970325879
1959-11-05,0.00187455376026
1959-11-06,-0.00260597527423
1959-11-09,0.00344732395149
1959-11-10,-5.28661719393e-05
1959-11-11,0.00403837632378
1959-11-12,0.00232976241835
1959-11-13,-0.00232460019293
1959-11-16,0.00281323710177
1959-11-17,-0.00295067481721
1959-11-18,0.000690848110248
1959-11-19,0.00467202534502
1959-11-20,0.00565157839482
1959-11-23,0.0031454852854
1959-11-24,0.000674664239371
1959-11-25,-0.0016193640196
1959-11-27,-0.00560734737431
1959-11-30,-0.000964517792133
1959-12-01,-0.000681827270286
1959-12-02,-0.000563824859943
1959-12-03,-0.00359773190102
1959-12-04,0.00231106886733
1959-12-07,0.000534970268408
1959-12-08,0.000363768188802
1959-12-09,-0.00227735480738
1959-12-10,-0.00016411531172
1959-12-11,0.000272360268132
1959-12-14,-0.000349165047325
1959-12-15,0.00162422323763
1959-12-16,-0.00117854635585
1959-12-17,0.0030346757697
1959-12-18,0.00343207210175
1959-12-21,0.00190268110074
1959-12-22,-0.00301336272012
1959-12-23,-0.00110518187465
1959-12-24,0.00288141594904
1959-12-28,-0.00225034293321
1959-12-29,0.00156735804588
1959-12-30,-0.00559476822146
1959-12-31,0.00525160200333
1960-01-04,-0.00831929775563
1960-01-05,-0.00513843958979
1960-01-06,0.000696992045413
1960-01-07,0.000880762273051
1960-01-08,0.00165199762003
1960-01-11,0.00548076728176
1960-01-12,-0.0014092646967
1960-01-13,0.00423217684795
1960-01-14,-0.00335820900414
1960-01-15,-0.00102804481094
1960-01-18,-0.000728542554632
1960-01-19,0.00020695104065
1960-01-20,0.00465398986591
1960-01-21,-0.000164302213672
1960-01-22,0.000819548630522
1960-01-25,0.000433337665684
1960-01-26,-0.00352366233989
1960-01-27,-0.00205162197386
1960-01-28,0.00180185256966
1960-01-29,0.000490207529541
1960-02-01,-0.00133042326153
1960-02-02,-0.00163171847074
1960-02-03,0.00182802326695
1960-02-04,2.97347455744e-05
1960-02-05,0.000817432203259
1960-02-08,0.00218505675078
1960-02-09,0.000618639933774
1960-02-10,0.00118408982051
1960-02-11,-0.000121449918138
1960-02-12,0.00125709402455
1960-02-15,0.000827653536085
1960-02-16,0.00667076798846
1960-02-17,-0.00351303704867
1960-02-18,-0.00181549957205
1960-02-19,0.00221984830036
1960-02-23,0.00319514606703
1960-02-24,0.00360800028686
1960-02-25,-4.76110366012e-05
1960-02-26,-0.00351978426063
1960-02-29,0.00395435333362
1960-03-01,0.00103853740658
1960-03-02,0.00180456977478
1960-03-03,0.00433628680973
1960-03-04,0.00241158554216
1960-03-07,0.00361456514823
1960-03-08,0.00322473333713
1960-03-09,-0.00914855641797
1960-03-10,0.00300883286318
1960-03-11,-0.00381004692101
1960-03-14,0.000597672937557
1960-03-15,-0.00343247282455
1960-03-16,0.000231356858941
1960-03-17,0.00344460131709
1960-03-18,0.00403776669263
1960-03-21,0.00199884311652
1960-03-22,-0.00111242875888
1960-03-23,0.00251428764966
1960-03-24,-0.00106291870903
1960-03-25,-3.00131733918e-05
1960-03-28,0.000710300792354
1960-03-29,0.00219598623503
1960-03-30,0.000832567674259
1960-03-31,0.00149055309876
1960-04-01,0.00386116309713
1960-04-04,-0.000361373877409
1960-04-05,-0.000584901783922
1960-04-06,-0.0071305373262
1960-04-07,0.00130405166816
1960-04-08,0.0014997663019
1960-04-11,0.00526429863099
1960-04-12,-0.00204641072909
1960-04-13,0.00379726445665
1960-04-14,0.00191259141944
1960-04-18,1.82019523445e-05
1960-04-19,0.00628565912953
1960-04-20,0.000475537529797
1960-04-21,-0.00318467677574
1960-04-22,0.00198310200133
1960-04-25,0.00331220745451
1960-04-26,-0.00148244419768
1960-04-27,0.00527513691224
1960-04-28,0.00221805333739
1960-04-29,-0.00235908978376
1960-05-02,0.00162357572578
1960-05-03,-0.00310659451345
1960-05-04,0.00111251510542
1960-05-05,0.000726688620267
1960-05-06,-0.000196012354507
1960-05-09,0.000353367379678
1960-05-10,0.00540122945693
1960-05-11,0.000532882644004
1960-05-12,-0.00433875176452
1960-05-13,-0.00805271744339
1960-05-16,-0.00290138929089
1960-05-17,-0.00159264779559
1960-05-18,0.00206472898227
1960-05-19,0.00078516927822
1960-05-20,9.43611853003e-05
1960-05-23,0.00507850344247
1960-05-24,0.00528539270563
1960-05-25,4.42568029282e-05
1960-05-26,0.000940813751729
1960-05-27,-2.47570999282e-05
1960-05-31,0.0028830317911
1960-06-01,0.00425189794968
1960-06-02,-0.00398497214255
1960-06-03,0.00126590593889
1960-06-06,-0.00717463974937
1960-06-07,-0.00209255551945
1960-06-08,0.000405426201722
1960-06-09,0.00522304624607
1960-06-10,-0.000787207157664
1960-06-13,0.00587678172107
1960-06-14,0.00419818544851
1960-06-15,0.00492372363649
1960-06-16,-0.00197746974357
1960-06-17,0.00351600187654
1960-06-20,0.00326120460597
1960-06-21,0.000462130629455
1960-06-22,-0.00448289576444
1960-06-23,0.00366535081854
1960-06-24,0.000946535643969
1960-06-27,-0.000339680542497
1960-06-28,0.0032318223586
1960-06-29,0.00103823250424
1960-06-30,-0.00209709451938
1960-07-01,0.00297855984797
1960-07-05,-0.000201341312451
1960-07-06,0.000119743805338
1960-07-07,-0.00217095739227
1960-07-08,-0.00218431761031
1960-07-11,0.00153170391116
1960-07-12,-0.000915088295163
1960-07-13,-0.00419541137259
1960-07-14,0.000839139844891
1960-07-15,-0.00355869689343
1960-07-18,0.000842269791225
1960-07-19,-0.0008734673339
1960-07-20,-0.00184921146012
1960-07-21,-0.00365899699925
1960-07-22,0.000510816730122
1960-07-25,0.00687580903873
1960-07-26,0.00405943180686
1960-07-27,0.00208441465308
1960-07-28,-0.00223839961398
1960-07-29,-0.000385453561559
1960-08-01,-0.00208383422258
1960-08-02,0.000698535476051
1960-08-03,-0.00157774924485
1960-08-04,-0.00217427807495
1960-08-05,5.14817407817e-05
1960-08-08,0.00312427226569
1960-08-09,-0.0008591015017
1960-08-10,0.00205066171605
1960-08-11,-0.00170292163677
1960-08-12,-0.00226177827266
1960-08-15,-0.00179227422507
1960-08-16,-0.00162045469129
1960-08-17,-0.00102058784423
1960-08-18,0.00247250504436
1960-08-19,-0.000736746227394
1960-08-22,0.00139051121948
1960-08-23,-0.00269325994766
1960-08-24,-0.00129893669446
1960-08-25,-0.000763657865143
1960-08-26,-0.001532310682
1960-08-29,0.000720448907109
1960-08-30,-6.57101570258e-05
1960-08-31,-0.00149302548831
1960-09-01,-0.000923933444422
1960-09-02,-0.000268777990743
1960-09-06,0.00243138160883
1960-09-07,-0.00223242310551
1960-09-08,-0.00659734579441
1960-09-09,0.000863140381673
1960-09-12,0.000594623741007
1960-09-13,-0.00229456994244
1960-09-14,0.00302674957914
1960-09-15,-0.00183376479803
1960-09-16,0.00206882054694
1960-09-19,-0.000307577534023
1960-09-20,-0.0011703756312
1960-09-21,0.00168199062731
1960-09-22,0.00398491219031
1960-09-23,0.00122692086578
1960-09-26,0.00253486191617
1960-09-27,-0.000255641757431
1960-09-28,8.73206567154e-05
1960-09-29,-0.000263380784462
1960-09-30,-0.00343961754921
1960-10-03,-4.46334394776e-05
1960-10-04,0.00223106929436
1960-10-05,0.00265288439803
1960-10-06,0.00164640908915
1960-10-07,0.000714559954113
1960-10-10,0.000860980525138
1960-10-11,0.00125609174902
1960-10-12,0.000252547322367
1960-10-13,-0.00388133423373
1960-10-14,0.00120751890328
1960-10-17,0.00359512205631
1960-10-18,0.00352390662464
1960-10-19,0.000796915048744
1960-10-20,0.00318792885633
1960-10-21,0.000420055970492
1960-10-24,0.00154807441039
1960-10-25,0.00147093798828
1960-10-26,-0.00313638628651
1960-10-27,0.00119356266482
1960-10-28,-0.00208341548122
1960-10-31,0.00272251722462
1960-11-01,-0.000497555657453
1960-11-02,-0.00204848117108
1960-11-03,-0.00220317435513
1960-11-04,0.00252066448844
1960-11-07,3.27468085089e-05
1960-11-09,0.000659974183044
1960-11-10,-0.00538382911004
1960-11-11,-0.00183383023805
1960-11-14,0.00367556923688
1960-11-15,0.000866718478744
1960-11-16,-0.000203428192806
1960-11-17,0.00401896255786
1960-11-18,0.0014180714189
1960-11-21,-0.00105110260708
1960-11-22,0.00240047806249
1960-11-23,-0.00133386844909
1960-11-25,0.00241684248461
1960-11-28,-0.00125239078931
1960-11-29,-0.00642118757543
1960-11-30,-0.000651196107814
1960-12-01,0.00386740544862
1960-12-02,0.00077775050777
1960-12-05,0.00263289467776
1960-12-06,-0.00104606073847
1960-12-07,-0.00386379199166
1960-12-08,0.000446277885754
1960-12-09,-0.000774359769895
1960-12-12,-0.00436462235386
1960-12-13,-0.000566056739531
1960-12-14,-0.000719460175915
1960-12-15,-0.00128803814617
1960-12-16,-0.00099740853649
1960-12-19,0.00227919171936
1960-12-20,-0.00416170686784
1960-12-21,-0.00336533435826
1960-12-22,-0.00261662833367
1960-12-23,0.000180560160779
1960-12-27,0.00355671744543
1960-12-28,-0.00206843092186
1960-12-29,-0.0031444846899
1960-12-30,0.000222055605635
1961-01-03,-0.00234422605831
1961-01-04,-0.00480690711484
1961-01-05,0.00061272078505
1961-01-06,-0.00196407701159
1961-01-09,-0.00523399536195
1961-01-10,0.00313908240856
1961-01-11,0.00297994948726
1961-01-12,0.004576839802
1961-01-13,0.00128587909093
1961-01-16,0.00120870182404
1961-01-17,-0.00215033819915
1961-01-18,-0.0056839376331
1961-01-19,-0.00224138751191
1961-01-20,-0.00322023463197
1961-01-23,0.000216206079791
